###############################################################
## Evolution started on Sun May 24 09:09:51 2020
###############################################################
0 	 0.2291423361 	 0.0436764705 	 0.0000000000
1 	 0.2796382371 	 0.0793016791 	 0.0000000000
2 	 0.2942948447 	 0.1010163105 	 0.0000000000
3 	 0.2969102821 	 0.1296797092 	 0.0000000000
4 	 0.3040824605 	 0.1373383689 	 0.0000000000
5 	 0.3040824605 	 0.1461415763 	 0.0000000000
6 	 0.3040824605 	 0.1597017537 	 0.0000000000
7 	 0.3070564921 	 0.1792178415 	 0.0000000000
8 	 0.3324115711 	 0.1818096451 	 0.0000000000
9 	 0.3324115711 	 0.1838391357 	 0.0000000000
10 	 0.3593291437 	 0.2222208039 	 0.0000000000
11 	 0.3593291437 	 0.2006201513 	 0.0000000000
12 	 0.3679684158 	 0.2156537940 	 0.0000000000
13 	 0.3679684158 	 0.2010983155 	 0.0000000000
14 	 0.3700460400 	 0.1989459260 	 0.0000000000
15 	 0.3700460400 	 0.2107158741 	 0.0000000000
16 	 0.3700460400 	 0.2133001824 	 0.0000000000
17 	 0.3700460400 	 0.2005528234 	 0.0000000000
18 	 0.3700460400 	 0.1886581223 	 0.0000000000
19 	 0.3700460400 	 0.1909448075 	 0.0000000000
20 	 0.3700460400 	 0.2230474410 	 0.0000000000
21 	 0.3700460400 	 0.2013879328 	 0.0000000000
22 	 0.3717398344 	 0.2111565397 	 0.0000000000
23 	 0.3717398344 	 0.1974857267 	 0.0000000000
24 	 0.3717398344 	 0.2033539166 	 0.0000000000
25 	 0.3717398344 	 0.1934189979 	 0.0000000000
26 	 0.3717398344 	 0.2067011764 	 0.0000000000
27 	 0.3717398344 	 0.2066138580 	 0.0000000000
28 	 0.3717398344 	 0.1958794780 	 0.0000000000
29 	 0.3717398344 	 0.2100391901 	 0.0000000000
30 	 0.3717398344 	 0.1700995890 	 0.0000000000
31 	 0.3717398344 	 0.1874566427 	 0.0000000000
32 	 0.3717398344 	 0.2053516971 	 0.0000000000
33 	 0.3717398344 	 0.1960773516 	 0.0000000000
34 	 0.3717398344 	 0.1921168771 	 0.0000000000
35 	 0.3717398344 	 0.1839521530 	 0.0000000000
36 	 0.3717398344 	 0.2013896763 	 0.0000000000
37 	 0.3717398344 	 0.1920004281 	 0.0000000000
38 	 0.3758483532 	 0.1937791098 	 0.0000000000
39 	 0.3758483532 	 0.2155377919 	 0.0000000000
40 	 0.3758483532 	 0.2005724446 	 0.0000000000
41 	 0.3758483532 	 0.1886063699 	 0.0000000000
42 	 0.3758483532 	 0.2046279815 	 0.0000000000
43 	 0.3785707655 	 0.2161688768 	 0.0000000000
44 	 0.3785707655 	 0.1933488462 	 0.0000000000
45 	 0.3785707655 	 0.1888479080 	 0.0000000000
46 	 0.3825409586 	 0.1989904366 	 0.0000000000
47 	 0.3825409586 	 0.1903841941 	 0.0000000000
48 	 0.3825409586 	 0.1918716670 	 0.0000000000
49 	 0.3825409586 	 0.2010363461 	 0.0000000000
50 	 0.3857545765 	 0.2113798786 	 0.0000000000
51 	 0.3857545765 	 0.1894593806 	 0.0000000000
52 	 0.3857545765 	 0.1909670985 	 0.0000000000
53 	 0.3857545765 	 0.1901379309 	 0.0000000000
54 	 0.3857545765 	 0.1970511161 	 0.0000000000
55 	 0.3857545765 	 0.1952358210 	 0.0000000000
56 	 0.3857545765 	 0.1855493619 	 0.0000000000
57 	 0.3857545765 	 0.1959884767 	 0.0000000000
58 	 0.3857545765 	 0.1848831997 	 0.0000000000
59 	 0.3878847244 	 0.1855656500 	 0.0000000000
60 	 0.3878847244 	 0.1684158291 	 0.0000000000
61 	 0.3914580775 	 0.1878890359 	 0.0000000000
62 	 0.3914580775 	 0.1830057655 	 0.0000000000
63 	 0.3914580775 	 0.1531109288 	 0.0000000000
64 	 0.3914580775 	 0.1605855452 	 0.0000000000
65 	 0.4011414598 	 0.1738804266 	 0.0000000000
66 	 0.4011414598 	 0.1690888544 	 0.0000000000
67 	 0.4011414598 	 0.1608239554 	 0.0000000000
68 	 0.4085786158 	 0.1745629291 	 0.0000000000
69 	 0.4085786158 	 0.1743689048 	 0.0000000000
70 	 0.4085786158 	 0.1851521548 	 0.0000000000
71 	 0.4085786158 	 0.1794456944 	 0.0000000000
72 	 0.4085786158 	 0.1826659781 	 0.0000000000
73 	 0.4098651197 	 0.1828986439 	 0.0000000000
74 	 0.4098651197 	 0.1976167859 	 0.0000000000
75 	 0.4108687357 	 0.1926179984 	 0.0000000000
76 	 0.4108687357 	 0.1561260748 	 0.0000000000
77 	 0.4237369818 	 0.1838216370 	 0.0000000000
78 	 0.4237369818 	 0.1827409324 	 0.0000000000
79 	 0.4237369818 	 0.1738638604 	 0.0000000000
80 	 0.4237369818 	 0.1843863303 	 0.0000000000
81 	 0.4237369818 	 0.1871154880 	 0.0000000000
82 	 0.4237369818 	 0.1692837567 	 0.0000000000
83 	 0.4237369818 	 0.1729145087 	 0.0000000000
84 	 0.4237369818 	 0.1506686601 	 0.0000000000
85 	 0.4237369818 	 0.1721725150 	 0.0000000000
86 	 0.4237369818 	 0.1658357758 	 0.0000000000
87 	 0.4237369818 	 0.1676090695 	 0.0000000000
88 	 0.4237369818 	 0.1714767999 	 0.0000000000
89 	 0.4237369818 	 0.1498853254 	 0.0000000000
90 	 0.4237369818 	 0.1802032709 	 0.0000000000
91 	 0.4237369818 	 0.1725865347 	 0.0000000000
92 	 0.4237369818 	 0.1541273029 	 0.0000000000
93 	 0.4237369818 	 0.1589800010 	 0.0000000000
94 	 0.4237369818 	 0.1795461484 	 0.0000000000
95 	 0.4295276992 	 0.1803870996 	 0.0000000000
96 	 0.4295276992 	 0.1607342067 	 0.0000000000
97 	 0.4295276992 	 0.1853620089 	 0.0000000000
98 	 0.4295276992 	 0.1963557511 	 0.0000000000
99 	 0.4295276992 	 0.1742409432 	 0.0000000000
100 	 0.4295276992 	 0.1676657751 	 0.0000000000
101 	 0.4295276992 	 0.1800108793 	 0.0000000000
102 	 0.4321046974 	 0.1803022248 	 0.0000000000
103 	 0.4321046974 	 0.1815873733 	 0.0000000000
104 	 0.4321046974 	 0.1715207644 	 0.0000000000
105 	 0.4321046974 	 0.1673468939 	 0.0000000000
106 	 0.4321046974 	 0.1579115918 	 0.0000000000
107 	 0.4321046974 	 0.1710440599 	 0.0000000000
108 	 0.4328585902 	 0.1914004708 	 0.0000000000
109 	 0.4328585902 	 0.1986146875 	 0.0000000000
110 	 0.4328585902 	 0.2030284386 	 0.0000000000
111 	 0.4328585902 	 0.2132606187 	 0.0000000000
112 	 0.4328585902 	 0.2078360412 	 0.0000000000
113 	 0.4328585902 	 0.1663909366 	 0.0000000000
114 	 0.4328585902 	 0.1878662270 	 0.0000000000
115 	 0.4328585902 	 0.1907662387 	 0.0000000000
116 	 0.4328585902 	 0.1958451158 	 0.0000000000
117 	 0.4328585902 	 0.1886592316 	 0.0000000000
118 	 0.4328585902 	 0.1841920998 	 0.0000000000
119 	 0.4328585902 	 0.1879728513 	 0.0000000000
120 	 0.4328585902 	 0.1563159798 	 0.0000000000
121 	 0.4328585902 	 0.1782583223 	 0.0000000000
122 	 0.4345907948 	 0.1842604639 	 0.0000000000
123 	 0.4345907948 	 0.2023143579 	 0.0000000000
124 	 0.4345907948 	 0.1955989965 	 0.0000000000
125 	 0.4345907948 	 0.1742199877 	 0.0000000000
126 	 0.4345907948 	 0.1890224411 	 0.0000000000
127 	 0.4345907948 	 0.2010068133 	 0.0000000000
128 	 0.4345907948 	 0.2057684016 	 0.0000000000
129 	 0.4345907948 	 0.2052779494 	 0.0000000000
130 	 0.4345907948 	 0.1965919150 	 0.0000000000
131 	 0.4352190330 	 0.2185087562 	 0.0000000000
132 	 0.4387516852 	 0.2185196895 	 0.0000000000
133 	 0.4387516852 	 0.2090013092 	 0.0000000000
134 	 0.4387516852 	 0.2150425077 	 0.0000000000
135 	 0.4387516852 	 0.2077402022 	 0.0000000000
136 	 0.4387516852 	 0.1820297444 	 0.0000000000
137 	 0.4387516852 	 0.1919583556 	 0.0000000000
138 	 0.4387516852 	 0.2016017339 	 0.0000000000
139 	 0.4387516852 	 0.2145695139 	 0.0000000000
140 	 0.4387516852 	 0.2122822042 	 0.0000000000
141 	 0.4387516852 	 0.1998654753 	 0.0000000000
142 	 0.4387516852 	 0.1716118318 	 0.0000000000
143 	 0.4387516852 	 0.1843545957 	 0.0000000000
144 	 0.4387516852 	 0.2113712252 	 0.0000000000
145 	 0.4437908227 	 0.1938980433 	 0.0000000000
146 	 0.4437908227 	 0.1711680339 	 0.0000000000
147 	 0.4437908227 	 0.1908159891 	 0.0000000000
148 	 0.4437908227 	 0.1882363833 	 0.0000000000
149 	 0.4437908227 	 0.1905757483 	 0.0000000000
150 	 0.4437908227 	 0.1745158764 	 0.0000000000
151 	 0.4437908227 	 0.1824861474 	 0.0000000000
152 	 0.4437908227 	 0.1802543997 	 0.0000000000
153 	 0.4437908227 	 0.1822107374 	 0.0000000000
154 	 0.4437908227 	 0.2028681301 	 0.0000000000
155 	 0.4437908227 	 0.1938997616 	 0.0000000000
156 	 0.4437908227 	 0.1848715487 	 0.0000000000
157 	 0.4437908227 	 0.1908014778 	 0.0000000000
158 	 0.4437908227 	 0.1952808251 	 0.0000000000
159 	 0.4437908227 	 0.2162975620 	 0.0000000000
160 	 0.4437908227 	 0.2039770500 	 0.0000000000
161 	 0.4437908227 	 0.2092865472 	 0.0000000000
162 	 0.4437908227 	 0.1977974072 	 0.0000000000
163 	 0.4437908227 	 0.2147059906 	 0.0000000000
164 	 0.4437908227 	 0.2218690140 	 0.0000000000
165 	 0.4437908227 	 0.2148514358 	 0.0000000000
